newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/pga-tour-ceo-brian-rolapp-reiterates-not-considering-returning-member-program-liv-golfers,Outcasts from Saudi breakaway may have one secret escape route back to PGA Tour,0.000700,0.000023,0.000121,0.000184,0.000224,0.000043,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick/how-can-you-fight-during-love-song-riley-green-defuses-crowd-fight-new-mexico-show,Country music star hilariously reacts to people in the crowd fighting,0.001320,0.000045,0.000404,0.000274,0.000354,0.000084,0.000044,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/nike-linked-coacingher-program-faces-scrutiny-gender-bias-training-definition-girls,How does Nike define what a 'girl' is? Former coach exposes what the company is teaching,0.001180,0.000030,0.000208,0.000210,0.000554,0.000044,0.000090,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxbusiness.com/economy/costco-raises-price-kirkland-motor-oil-limits-how-much-shoppers-can-buy,Costco hikes price on popular item — and limits how much shoppers can buy,0.000507,0.000024,0.000142,0.000101,0.000216,0.000041,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/entertainment/savannah-guthrie-thanks-allison-janney-emotional-emmy-tribute-family-pain,Savannah Guthrie fights back tears after Allison Janney honors missing mom,0.001666,0.000023,0.000137,0.000193,0.000363,0.000056,0.000044,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/trumps-law-and-order-blitz-marks-one-year-eye-popping-haul-suspects-guns-blue-city,Dem-run city has very different story one year after Trump sent in reinforcements,0.000477,0.000018,0.000114,0.000089,0.000219,0.000032,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/deals/when-is-amazon-october-prime-day,"October Prime Day starts soon — here are the dates, tips to shop and what's on sale now",0.000325,0.000029,0.000160,0.000101,0.000171,0.000038,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/entertainment/taylor-swift-steals-emmys-spotlight-watches-husband-travis-kelces-chiefs-game-tom-cruise,Tom Cruise cheers Chiefs with Taylor Swift as Emmys spoof delights fans,0.003754,0.000087,0.001616,0.000216,0.002326,0.000133,0.000116,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/chiefs-heiress-gracie-hunt-posts-emotional-message-ahead-kc-opener-sweeney-fake-outrage-nfl-fan-fight,Chiefs heiress rallies to fans with emotional message before opener,0.028295,0.000094,0.001314,0.000149,0.011386,0.002772,0.000836,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/house-votes-eliminate-one-cent-coin-permanently,House passes bill that could radically change how millions of Americans deal with cash,0.000377,0.000024,0.000142,0.000093,0.000182,0.000035,0.000021,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/us/georgia-mayor-23-ousted-10-months-after-making-history-states-youngest-mayor,"Georgia mayor, 23, ousted 10 months after making history as state’s youngest mayor",0.001554,0.000018,0.000222,0.000126,0.000678,0.000023,0.000030,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/deals/keurig-coffee-maker-deal-amazon,Amazon just dropped this $190 Keurig coffee maker to $100 — one of its lowest prices ever,0.000559,0.000022,0.000143,0.000083,0.000286,0.000028,0.000018,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6404948014112,Newborn tiger cubs compared to apples in adorable Memphis Zoo weigh-in,0.000803,0.000030,0.000318,0.000083,0.000572,0.000029,0.000041,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405081901112,Gavin Newsom rules out a 2028 White House bid if Kamala Harris runs,0.001143,0.000056,0.000208,0.000389,0.000272,0.000110,0.000040,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405075678112,Macklemore ousted from Ed Sheeran tour over Middle East comments,0.000707,0.000029,0.000207,0.000151,0.000442,0.000042,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405047770112,How much pressure can Iran withstand? Expert breaks down Tehran's options,0.000640,0.000025,0.000147,0.000183,0.000215,0.000053,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405082899112,Congress sounds alarm over 'rogue' AI as lawmakers weigh new guardrails,0.000781,0.000019,0.000113,0.000102,0.000250,0.000044,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405077758112,NATO jets shoot down drone over Lithuania after alliance warns against border strikes,0.003687,0.000064,0.000188,0.000745,0.000240,0.000767,0.000055,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405081964112,"WWE legend Rey Mysterio reacts to son's desire to take his name, legacy",0.000369,0.000203,0.001877,0.000366,0.001489,0.000136,0.000113,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405080551112,Expert warns Saudi pipeline attack threatens major oil source,0.000844,0.000038,0.000188,0.000207,0.000251,0.000072,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405078077112,"Older voters could play key role in Texas midterms, AARP official explains",0.000471,0.000025,0.000120,0.000116,0.000209,0.000035,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405077845112,Teacher discovers first confirmed adult T. rex trackway,0.000493,0.000089,0.000688,0.000217,0.000437,0.000116,0.000097,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/video/6405085733112,WATCH LIVE: Bessent faces House lawmakers on global financial risks,0.000735,0.000017,0.000121,0.000082,0.000321,0.000031,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/lifestyle/american-culture-quiz-test-yourself-gridiron-grazing-silver-screen-secrets,"American Culture Quiz: Test yourself on gridiron grazing, silver-screen secrets and more",0.001725,0.000036,0.000330,0.000212,0.000535,0.000093,0.000045,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/us/pennsylvania-man-accused-plotting-isis-attack-arrested-rifle-190-rounds-ammunition-doj,Anonymous tip plays pivotal role as FBI nabs American who pledged allegiance to ISIS,0.002107,0.000037,0.000164,0.000562,0.000221,0.000109,0.000031,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/nfl-legend-drew-brees-reportedly-almost-pulled-off-shocking-comeback-broncos-afc-title-game,Denver lost a stunner after a secret aging QB plan quietly unraveled,0.000789,0.000013,0.000110,0.000067,0.000344,0.000022,0.000019,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/dem-ripped-online-inventing-racism-lawmakers-peddle-debunked-lynching-claims,Internet unleashes fury on Ohio Dem after parroting debunked claim against White people,0.177362,0.000302,0.000651,0.162030,0.007711,0.000760,0.000372,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/oil-squeeze-tightens-iran-backed-attacks-cripple-hormuz-escape-routes,Iran selling 'no oil' as US naval blockade guts Tehran's crude exports,0.000918,0.000018,0.000086,0.000235,0.000193,0.000042,0.000018,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/ex-dem-insider-accuses-harris-charade-major-donors-days-before-biden-dropped-out,Ex-Dem insider exposes what Harris told top donors days before Biden dropped out,0.000406,0.000020,0.000141,0.000083,0.000266,0.000028,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/robert-kraft-gillette-stadium-boot-macklemore-ed-sheeran-tour-free-palestine-rant,Eight NFL venues revolt and send pro-Palestinian opener packing from remaining dates,0.022716,0.000109,0.001097,0.005583,0.002916,0.000699,0.000374,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/world/europes-left-courts-muslim-voters-anti-israel-politics-reshape-continent,"Britain, Germany, France show how Europe’s left is aligning with Islamists",0.058749,0.000076,0.000340,0.057553,0.002794,0.000840,0.000170,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/health/mysterious-disease-sending-young-healthy-texas-workers-kidney-failure,"Mysterious disease sending young, healthy Texas workers into kidney failure",0.008932,0.000037,0.000165,0.001018,0.001417,0.000440,0.000132,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick/netflix-drops-full-trailer-ben-affleck-animals-expectations-already-soaring,Ben Affleck's newest thriller film has the internet buzzing — see the trailer,0.000695,0.000034,0.000308,0.000123,0.000401,0.000047,0.000031,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/china-expert-warns-beijing-wants-americans-not-ccp-spread-its-message,China expert says Beijing's influence campaign looks American by design,0.000480,0.000027,0.000147,0.000167,0.000227,0.000035,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/opinion/mr-t-taught-lesson-every-kid-chicagos-south-side-needs-hear,Mr T rose from Chicago's projects to stardom but his real legacy is much bigger,0.001891,0.000013,0.000123,0.000088,0.000779,0.000026,0.000017,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/mamdani-blasts-feds-waging-campaign-violence-terror-against-nycs-immigrants,Zohran Mamdani drops stunning claim as New York launches new Trump lawsuit,0.000895,0.000021,0.000142,0.000118,0.000326,0.000057,0.000022,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/voters-blunt-message-trump-idea-dole-5000-checks,Trump's latest midterm 'publicity stunt' is getting a reality check from voters,0.001156,0.000012,0.000096,0.000076,0.000520,0.000025,0.000016,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/texas-arch-manning-scrutiny-reaction-ai-video-steve-sarkisian-slapping-espn-holly-rowe,Arch Manning draws scrutiny for reaction to AI video of coach slapping ESPN reporter,0.011464,0.000083,0.000627,0.000436,0.000682,0.001827,0.000136,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/travel/island-getaway-hit-urgent-warning-hurricane-damage-leaves-travelers-without-power,Vacation paradise left reeling after hurricane as tourists urged to stay away,0.002152,0.000025,0.000214,0.000284,0.000476,0.000086,0.000042,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxweather.com/earth-space/great-white-shark-contender-uncharted-waters-newfoundland,Massive great white shark makes history while venturing into uncharted waters,0.025004,0.000072,0.000348,0.008814,0.005349,0.000132,0.000102,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/klobuchar-nfl-post-backfires-internet-notices-glaring-problem-outfit-choice-fraud-runs-deep,Internet buzzing after Klobuchar's attempt to praise NFL team backfires over key detail,0.000746,0.000017,0.000116,0.000099,0.000292,0.000028,0.000018,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/politics-cartoons-slideshow,Political cartoons of the day,0.000455,0.000047,0.000347,0.000156,0.000418,0.000053,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/maga-act-proposal-could-rip-house-seats-from-dem-states-ahead-next-presidential-race,New 'MAGA Act' could gut state power by flipping how House seats get counted,0.000574,0.000022,0.000133,0.000105,0.000199,0.000039,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/steamy-sydney-sweeney-ad-draws-backlash-female-athletes,Female athletes get riled up over provocative Sydney Sweeney sports ad,0.023478,0.000146,0.001477,0.002103,0.004351,0.000392,0.001576,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick/dan-lanning-spars-reporter-dante-moore-misses-media-oregon-loss-oklahoma-state,Dan Lanning gets into sparring match with reporter after Dante Moore misses media,0.000884,0.000024,0.000278,0.000085,0.000413,0.000043,0.000035,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/trump-admin-moves-gut-bidens-signature-environmental-rules,"EPA moves to gut Biden's climate rules in shift back to coal, natural gas",0.000658,0.000019,0.000109,0.000085,0.000215,0.000035,0.000021,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/entertainment/prince-harry-first-birthday-britain-unlikely-bring-reconciliation-royal-family-experts,Prince Harry's 42nd birthday overshadowed by royal tensions despite UK return,0.000359,0.000029,0.000174,0.000101,0.000214,0.000035,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/entertainment/test-your-pop-culture-from-hollywood-heartland-23,Guess which Hollywood legend enlisted in the Army after winning an Oscar,0.000495,0.000023,0.000182,0.000094,0.000256,0.000031,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://nation.foxnews.com/?cmpid=org=NAT::ag=owned::mc=FNC_display::src=FNC_web::cmp=Homepage::add=MauroGroundZero_SnackBar&utm_source=FNC_display&utm_medium=FNC_web&utm_campaign=Homepage&utm_content=MauroGroundZero_SnackBar,Stream Paul Mauro's Notes from Ground Zero exclusively on Fox Nation,0.000339,0.000048,0.000290,0.000170,0.000348,0.000054,0.000030,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://link.podtrac.com/willcain_yt,WATCH LIVE: Will Cain breaks down AI warnings from tech's biggest names,0.000529,0.000035,0.000224,0.000140,0.000202,0.000052,0.000031,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/fun-fact-africa-larger-than-u-s-china-india-mexico-most-europe-combined,FUN FACT: Female dragonflies freeze and play dead to escape unwanted male attention,0.078840,0.000583,0.001636,0.013501,0.003445,0.011615,0.002930,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/games,"PLAY NOW! Crosswords, Word Search, Sudoku, Icon Match & 5 Across!",0.000388,0.000055,0.000410,0.000176,0.000371,0.000081,0.000042,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.fox.com/?cmpid=org=one::ag=synergy::mc=display::src=fn::cmp=100_o1_th3::cont=m2_tp1::add=03_17_02_00_39_00_04_A,"Stream the year’s biggest moments in sports LIVE on FOX One. Catch the NFL on FOX, college football, and more. Save 50% with this limited-time offer: just $99 for one year.",0.000435,0.000023,0.000133,0.000089,0.000193,0.000037,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/deals/solar-string-lights-amazon-deal,These solar string lights make your patio more inviting for fall — and they're priced at an all-time low,0.000514,0.000024,0.000136,0.000103,0.000209,0.000035,0.000022,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/pga-tour-ceo-brian-rolapp-reiterates-not-considering-returning-member-program-liv-golfers,PGA Tour CEO Brian Rolapp reiterates it is not considering a returning member program for LIV golfers,0.000284,0.000030,0.000164,0.000122,0.000157,0.000039,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/chiefs-heiress-gracie-hunt-posts-emotional-message-ahead-kc-opener-sweeney-fake-outrage-nfl-fan-fight,"Chiefs heiress Gracie Hunt posts emotional message ahead of KC opener, Sweeney fake outrage & NFL fan fight",0.005812,0.000018,0.000465,0.000082,0.002637,0.000053,0.000080,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/wwe-rey-mysterio-welcomes-dominik-mysterio-desire-take-mask-name,WWE’s Rey Mysterio welcomes Dominik Mysterio’s desire to take his mask and name,0.000492,0.000067,0.000507,0.000227,0.000446,0.000068,0.000057,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/outkick-sports/texas-arch-manning-scrutiny-reaction-ai-video-steve-sarkisian-slapping-espn-holly-rowe,Texas' Arch Manning under scrutiny for his reaction to AI video of Steve Sarkisian slapping ESPN's Holly Rowe,0.001323,0.000035,0.000238,0.000227,0.000442,0.000106,0.000032,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/tpusa-school-clash-spirals-threats-outrage-mother-denies-touching-screaming-indiana-teen,"TPUSA school clash spirals into threats and outrage as mother denies touching, screaming at Indiana teen",0.027877,0.000041,0.000416,0.001256,0.005379,0.000202,0.000245,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/ill-settle-not-crazy-denver-business-leaders-brace-socialist-shift-after-big-win-dsa,‘I’ll settle for not crazy’: Denver business leaders brace for socialist shift after big win for DSA,0.099501,0.000024,0.000581,0.000159,0.084745,0.000132,0.000134,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/grocery-boss-warns-mamdanis-city-run-stores-pit-government-against-its-own-citizens,Grocery boss warns Mamdani's city-run stores pit government against 'its own citizens',0.000942,0.000024,0.000132,0.000158,0.000313,0.000036,0.000021,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/colorados-socialist-surge-shakes-democratic-establishment,Colorado's socialist surge shakes up the Democratic establishment,0.001496,0.000018,0.000132,0.000152,0.000382,0.000047,0.000024,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/opinion/mr-t-taught-lesson-every-kid-chicagos-south-side-needs-hear,Mr T taught me a lesson every kid on Chicago's South Side needs to hear,0.000462,0.000017,0.000116,0.000064,0.000192,0.000027,0.000020,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/oil-squeeze-tightens-iran-backed-attacks-cripple-hormuz-escape-routes,Oil squeeze tightens as Iran-backed attacks cripple Hormuz escape routes,0.001590,0.000031,0.000136,0.000358,0.000269,0.000157,0.000033,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/gov-hochuls-plan-opt-new-york-federal-school-choice-program-draws-union-opposition,Gov Hochul's plan to opt New York into federal school choice program draws union opposition,0.000371,0.000022,0.000120,0.000093,0.000197,0.000032,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/house-votes-eliminate-one-cent-coin-permanently,House unanimously votes to eliminate 1-cent coin permanently,0.000473,0.000030,0.000179,0.000100,0.000189,0.000054,0.000027,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/homan-confirms-criminal-investigation-involving-ilhan-omar-says-knows-things-going,"Homan confirms 'criminal' investigation involving Ilhan Omar, says he knows 'things are going on’",0.000486,0.000021,0.000149,0.000124,0.000206,0.000030,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/kyrsten-sinema-questions-whether-moderates-still-have-place-democratic-party,Kyrsten Sinema questions whether moderates still have a place in the Democratic Party,0.000374,0.000045,0.000335,0.000114,0.000393,0.000055,0.000037,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/tim-scott-fires-back-after-morning-joe-mocks-fiery-gop-speech-accuses-program-hiding-from-truth,"Tim Scott fires back after ‘Morning Joe’ mocks fiery GOP speech, accuses program of hiding 'from the truth'",0.001590,0.000014,0.000119,0.000099,0.000518,0.000029,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/anthropic-ceo-calls-ai-industry-slow-down-tech-race-drawing-support-elon-musk-sam-altman,"Anthropic CEO calls on AI industry to slow down tech race, drawing support from Elon Musk, Sam Altman",0.000362,0.000026,0.000147,0.000105,0.000169,0.000034,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/media/newt-gingrich-reflects-sets-trump-apart-other-leaders-gop-midterm-convention,Newt Gingrich reflects on what sets Trump apart from other leaders at GOP midterm convention,0.000465,0.000020,0.000128,0.000075,0.000249,0.000024,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/seven-figure-blitz-gop-embraces-push-compete-china-booming-new-tech-space,Seven-figure blitz as GOP embraces push to compete with China in booming new tech space,0.000690,0.000020,0.000150,0.000095,0.000349,0.000032,0.000020,100.000000,0.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/trumps-data-center-push-fractures-congress-local-anger-explodes-grasping-straws,Trump’s data center push fractures Congress as local anger explodes: 'Grasping at straws',0.030774,0.000112,0.002361,0.000171,0.006052,0.001663,0.001766,0.000000,0.000000,100.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/voters-blunt-message-trump-idea-dole-5000-checks,"Voters have a blunt message for Trump about his idea to dole out $5,000 checks",0.000693,0.000015,0.000096,0.000072,0.000293,0.000027,0.000018,0.000000,100.000000,0.000000
Fox News,en,2026-09-15T16:22:29.527223+00:00,https://www.foxnews.com/politics/hochul-accused-hit-job-behalf-teachers-unions-act-pure-censorship-labor-group,Hochul accused of ‘hit job’ on behalf of teachers’ unions in act of ‘pure censorship’: labor group,0.003159,0.000030,0.000563,0.000102,0.001048,0.000069,0.000169,0.000000,0.000000,100.000000
