newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/watch-mass-walkout-before-netanyahu-speech-prompts-fiery-response-israeli-prime-minister,Mass UN walkout elicits fiery response from Netanyahu in New York speech,0.005169,0.000088,0.000920,0.000176,0.000732,0.000946,0.000198,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/lifestyle/fox-news-digital-news-quiz-september-25-2026,Which lawyer's social media post sparked trouble? Where did TSA spot this pocketknife?,0.001395,0.000017,0.000215,0.000077,0.000505,0.000042,0.000033,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/golden-state-killer-unmasking-monster-ep-1-4,DA warns Golden State Killer's true victim count may never be fully known,0.000934,0.000020,0.000124,0.000114,0.000267,0.000044,0.000021,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/world/fighter-jet-pilots-eject-moments-before-fiery-crash-wales,Huge explosion caught on video after fighter jet pilots crash in the UK,0.000740,0.000060,0.000342,0.000164,0.000200,0.000146,0.000054,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/entertainment/roseanne-barr-calls-former-co-star-brainwashed-bigot-reboot-rightfully-canceled,'Roseanne' co-star fires back after Barr brands him 'brainwashed bigot',0.235321,0.000097,0.002262,0.000579,0.172538,0.000789,0.000876,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/social-worker-sues-after-she-says-she-refused-conceal-students-gender-transitions-from-parents,Social worker sues after she says she refused to conceal students’ gender transitions,0.008576,0.000038,0.000220,0.001506,0.001090,0.000135,0.000533,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/packers-shocking-blowout-loss-falcons-should-put-coach-matt-lafleur-hot-seat,Packers suffer blowout loss to Falcons as head coach faces hot seat,0.015780,0.000121,0.001956,0.000180,0.001448,0.001761,0.000494,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/donalds-rips-opponents-complete-180-dems-2016-words-haunt-tightening-gov-race,Party switching Dem running to replace DeSantis hit with brutal flashback from Donalds,0.006317,0.000028,0.000347,0.000117,0.001469,0.000195,0.000059,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/democrat-politicians-betraying-voters-trans-sports-issue,Only two senators bothered showing up to the women's hearing and left within an hour,0.008281,0.000150,0.000911,0.001968,0.002422,0.000371,0.000858,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/liberal-justice-hammers-supreme-court-fast-tracking-emergency-docket-cases,Justice Ketanji Brown Jackson slams Supreme Court behavior surrounding emergency docket,0.002247,0.000038,0.000458,0.000144,0.000915,0.000090,0.000054,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxbusiness.com/real-estate/housing-game-rigged-real-estate-star-exposes-hidden-traps-locking-up-buyers-past-7-rates,Celebrity broker exposes the 'rigged' traps locking up American buyers,0.003859,0.000017,0.000140,0.000327,0.001079,0.000040,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/breaking-up-troy-aikman-joe-buck-big-mistake-espn-bobby-burack,ESPN may let its most valuable NFL broadcaster leave the company after the Super Bowl,0.000536,0.000022,0.000163,0.000090,0.000227,0.000034,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/hooters-iconic-brand-releases-2027-bikini-calendar-packers-disaster-oktoberfest,Hooters crowns an Ohio woman its 2027 cover model in a stunning upset,0.016920,0.000142,0.000751,0.003726,0.003579,0.000647,0.000782,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/turning-point-usa-fires-back-ice-shooting-lawyer-over-deleted-charlie-kirk-post,Judge blocks deportation as surveillance footage upends lawyer's account of Texas chase,0.000628,0.000025,0.000118,0.000143,0.000208,0.000049,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/lindsey-vonn-hard-launches-new-relationship-bikini-tinder-date-ghosted-abroad-dating-after-marriage,Lindsey Vonn hard launches her new romance in a bikini with French World Cup skier,0.015690,0.000205,0.002732,0.000480,0.002316,0.000515,0.009154,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/us/michigan-nurse-accused-breaking-bones-bruising-premature-infant-childrens-hospital,Nurse accused of beating premature baby girl 2 days before she went home,0.010776,0.000100,0.000505,0.000455,0.000670,0.000439,0.005082,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/us/sheridan-gormans-mom-scorches-dem-lawmakers-refused-hear-families-slain-americans,Lawmaker told angel families there were 'other things' to do besides listening,0.000321,0.000020,0.000112,0.000084,0.000149,0.000026,0.000021,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxweather.com/weather-news/hurricane-nolo-hawaii-catastrophic-flooding-rain-september-2026,Hurricane Nolo still intensifying as US state braces for catastrophic flooding,0.000615,0.000024,0.000121,0.000126,0.000178,0.000060,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/umass-dartmouth-football-murder-suspect-overstayed-tourist-visa-received-deferred-action-federal-sources,"UMass football murder suspect entered US as tourist, stayed after visa expired: sources",0.006454,0.000097,0.001337,0.000628,0.001605,0.000266,0.000170,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/politics-cartoons-slideshow,Political cartoons of the day,0.000455,0.000047,0.000347,0.000156,0.000418,0.000053,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/travel/mayday-call-captures-pilots-urgent-warning-aircraft-goes-down-off-coast,Pilot issues dramatic mayday call before aircraft plunges into Pacific Ocean,0.000642,0.000037,0.000208,0.000149,0.000234,0.000085,0.000029,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/entertainment/macklemore-slammed-performative-announcing-free-palestine-tour,Macklemore's new 'Free Palestine Tour' draws swift backlash from critics,0.001970,0.000025,0.000191,0.000232,0.000552,0.000063,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxbusiness.com/retail/lowes-partners-doordash-alphabets-wing-aviation-drone-delivery-service,Lowe's becomes first home improvement retailer to launch drone delivery,0.000508,0.000023,0.000132,0.000097,0.000181,0.000045,0.000021,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/fun-fact-africa-larger-than-u-s-china-india-mexico-most-europe-combined,How the theft of the Mona Lisa in 1911 led police to arrest Pablo Picasso,0.000860,0.000025,0.000178,0.000117,0.000288,0.000045,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/entertainment/george-clooney-rushes-rande-gerber-cindy-crawford-side-after-son-presleys-death,Movie star rushes to Rande Gerber's side after son Presley's tragic death,0.000990,0.000024,0.000198,0.000098,0.000278,0.000055,0.000032,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/ruthless-hosts-track-down-top-republicans-rnc-midterm-convention-new-fox-nation-special,Stream Ruthless Behind the Scenes: RNC 2026 exclusively on Fox Nation,0.000348,0.000166,0.001344,0.000381,0.001022,0.000126,0.000082,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/entertainment/test-your-pop-culture-from-hollywood-heartland-24,Guess which '80s Western reunited its famous cast nearly 40 years later,0.000373,0.000051,0.000357,0.000138,0.000339,0.000050,0.000033,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://nation.foxnews.com/?cmpid=org=NAT::ag=owned::mc=FNC_display::src=FNC_web::cmp=Homepage::add=LindsayClancy_SnackBar&utm_source=FNC_display&utm_medium=FNC_web&utm_campaign=Homepage&utm_content=LindsayClancy_SnackBar,Stream Behind Closed Doors: The Lindsay Clancy Case exclusively on Fox Nation!,0.000397,0.000031,0.000234,0.000101,0.000252,0.000047,0.000030,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://nation.foxnews.com/?cmpid=org=NAT::ag=owned::mc=FNC_display::src=FNC_web::cmp=Homepage::add=GoldenStateKiller_SnackBar&utm_source=FNC_display&utm_medium=FNC_web&utm_campaign=Homepage&utm_content=GoldenStateKiller_SnackBar,Stream Golden State Killer: Unmasking a Monster exclusively on Fox Nation!,0.013799,0.000134,0.000579,0.000813,0.000723,0.005227,0.000136,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/games,"PLAY NOW! Crosswords, Word Search, Sudoku, Icon Match & 5 Across!",0.000388,0.000055,0.000411,0.000176,0.000372,0.000082,0.000042,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.fox.com/sports/football/college-football?cmpid=org%3Done%3A%3Aag%3Dsynergy%3A%3Amc%3Ddisplay%3A%3Asrc%3Dfn%3A%3Acmp%3D100_o1_th1%3A%3Acont%3Dm2_tp10%3A%3Aadd%3D04_29_02_00_44_38_07,The Fighting Illini take on the Buckeyes in a massive Big Noon Saturday matchup. Stream Illinois vs Ohio State LIVE Sat 12P ET on FOX One. Watch 3 days free.,0.000372,0.000028,0.000149,0.000103,0.000174,0.000047,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/deals/iphone-18-duo-accessories,"Got the new iPhone 18? Shop cases, chargers and early iPhone Duo accessories from $8",0.000257,0.000030,0.000152,0.000096,0.000158,0.000040,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/packers-tight-end-tucker-kraft-hears-boos-lambeau-field-fans-offers-tone-deaf-response,Packers tight end Tucker Kraft hears boos from Lambeau Field fans and offers tone deaf response,0.008811,0.000036,0.000629,0.000106,0.004219,0.000182,0.000115,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/sec-might-have-more-headliners-big-12-most-underrated-matchup-week-4,"The SEC might have more headliners, but the Big 12 has the most underrated matchup of week 4",0.001025,0.000012,0.000096,0.000077,0.000490,0.000018,0.000015,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/jayden-daniels-expected-back-within-month-commanders-rule-out-surgery-dislocated-elbow,Jayden Daniels expected back within a month as Commanders rule out surgery on dislocated elbow,0.000584,0.000018,0.000116,0.000089,0.000204,0.000036,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-sports/hooters-iconic-brand-releases-2027-bikini-calendar-packers-disaster-oktoberfest,"Hooters isn't dead yet as iconic brand releases 2027 bikini calendar, Packers disaster & Oktoberfest",0.000756,0.000060,0.000519,0.000278,0.000361,0.000084,0.000065,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/tpusa-school-clash-spirals-threats-outrage-mother-denies-touching-screaming-indiana-teen,"TPUSA school clash spirals into threats and outrage as mother denies touching, screaming at Indiana teen",0.027863,0.000041,0.000416,0.001255,0.005381,0.000202,0.000245,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/ill-settle-not-crazy-denver-business-leaders-brace-socialist-shift-after-big-win-dsa,‘I’ll settle for not crazy’: Denver business leaders brace for socialist shift after big win for DSA,0.099140,0.000024,0.000580,0.000158,0.084415,0.000132,0.000133,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/grocery-boss-warns-mamdanis-city-run-stores-pit-government-against-its-own-citizens,Grocery boss warns Mamdani's city-run stores pit government against 'its own citizens',0.000942,0.000024,0.000132,0.000158,0.000313,0.000036,0.000021,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/colorados-socialist-surge-shakes-democratic-establishment,Colorado's socialist surge shakes up the Democratic establishment,0.001496,0.000018,0.000132,0.000152,0.000382,0.000047,0.000024,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/opinion/worst-bet-america-isnt-kalshi-polymarket-hiding-plain-sight,The worst bet in America isn't Kalshi or Polymarket. It's hiding in plain sight,0.003285,0.000019,0.000258,0.000215,0.001231,0.000035,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/outkick-culture/millennials-cheer-toys-r-us-comeback-key-piece-data-reveals-dystopian-reason-return,"While Millennials cheer Toys R Us comeback, key piece of data reveals dystopian reason for its return",0.000556,0.000019,0.000122,0.000111,0.000215,0.000031,0.000021,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/opinion/american-businesses-arent-allowed-build-time-congress-helped-them,American businesses aren’t allowed to build. It’s time Congress helped them,0.000787,0.000019,0.000115,0.000155,0.000214,0.000042,0.000020,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/uap-whistleblower-stunning-claim-secrets-government-recovered-craft,UAP whistleblower makes stunning claim about secrets behind government’s recovered craft,0.000632,0.000016,0.000111,0.000081,0.000270,0.000025,0.000018,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/friend-slain-pregnant-texas-woman-calls-death-penalty-removal-biggest-relief-months,Friend of slain pregnant Texas woman calls death penalty removal the 'biggest relief in months',0.014045,0.000212,0.000664,0.004106,0.000857,0.001965,0.002226,100.000000,0.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/kappa-kappa-gamma-member-says-transgender-membership-policy-undermines-sorority-sisterhood,Kappa Kappa Gamma member says transgender membership policy undermines sorority sisterhood,0.056651,0.000212,0.001620,0.032681,0.002646,0.000232,0.000469,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/rubio-questions-point-nato-allies-blocked-us-using-bases-iran-conflict,Rubio questions ‘point’ of NATO after allies blocked US from using bases during Iran conflict,0.000465,0.000025,0.000113,0.000148,0.000164,0.000045,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/unearthed-el-sayed-called-repealing-law-made-sex-without-disclosing-hiv-status-felony,Unearthed: El-Sayed called for repealing law that made sex without disclosing HIV status a felony,0.240699,0.000727,0.002053,0.004420,0.002055,0.001614,0.301679,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/supreme-court-allows-trump-admin-use-federal-voter-eligibility-database-during-appeal,Supreme Court allows Trump admin to use federal voter eligibility database during appeal,0.000654,0.000020,0.000104,0.000131,0.000241,0.000032,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/media/more-americans-than-ever-positive-view-socialism-new-poll-says,"More Americans than ever now have a positive view of socialism, new poll says",0.000813,0.000032,0.000169,0.000213,0.000224,0.000044,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/politics/red-carpet-despot-trumps-lavish-xi-welcome-collides-gop-anti-communism-message,'Red carpet for a despot': Trump's lavish Xi welcome collides with GOP anti-communism message,0.294779,0.000023,0.000312,0.000433,0.241565,0.000089,0.000064,0.000000,0.000000,100.000000
Fox News,en,2026-09-25T16:39:56.855376+00:00,https://www.foxnews.com/tech/hacker-claims-7-49m-customer-records-stolen-from-american-utility-company,Hacker claims 7.49M customer records stolen from American utility company,0.000900,0.000026,0.000173,0.000169,0.000314,0.000046,0.000024,0.000000,0.000000,100.000000
