newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/madison-beer-bid-become-nfl-next-taylor-swift-hits-road-bump-browns-mess-daejon-love-fan,Madison Beer’s quest to become the NFL’s next Taylor Swift stumbles after Chargers loss,0.000652,0.000016,0.000129,0.000095,0.000271,0.000025,0.000021,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/kyler-murray-knocked-out-vikings-debut-forearm-helmet-blow-neck-packers,Chilling involuntary response follows brutal two-hit sequence that knocks helmet off star QB,0.014305,0.000106,0.002610,0.000143,0.002058,0.000870,0.000452,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/entertainment/zachary-levi-calls-california-failed-state-literally-figuratively-fire-texas-move,"Actor flees his 'failed' home state, calls it ‘literally and figuratively on fire’",0.004871,0.000039,0.000312,0.000196,0.000673,0.000494,0.000105,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/texas-coach-steve-sarkisian-awkward-espn-interview-divides-internet-during-team-win-over-ohio-state,Steve Sarkisian's brief ESPN postgame answer after epic win divides the internet,0.000456,0.000020,0.000119,0.000099,0.000216,0.000034,0.000019,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/us/arrest-rips-apart-media-narrative-death-black-woman-found-hanging-mississippi-tree,Arrest cuts against Dem story on death of Black woman found hanging in South,0.130777,0.003071,0.004628,0.146759,0.007303,0.005570,0.007279,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/politics/dsa-backed-candidates-winning-primaries-vision-america-different,What America's economy would look like under the Democratic Socialists' vision,0.000497,0.000020,0.000104,0.000120,0.000163,0.000031,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxweather.com/weather-news/atlantic-area-to-watch-tropics-el-nino-forecast,New area to watch emerges in Atlantic - will it be the next named storm?,0.000431,0.000032,0.000217,0.000106,0.000202,0.000052,0.000030,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxbusiness.com/real-estate/ryan-serhant-reveals-whats-missing-americas-migration-story-stealth-states-beating-florida-texas,Celeb real estate broker warns the great American migration isn't what it seems,0.001266,0.000025,0.000162,0.000251,0.000354,0.000043,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/politics/politics-cartoons-slideshow,Political cartoons of the day,0.000455,0.000047,0.000347,0.000156,0.000418,0.000053,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/nfl-week-1-takeaways-bengals-flash-contender-upside-bears-explode-packers-collapse,Week 1 proved the NFL did not need long to become completely unhinged,0.289237,0.000092,0.002826,0.000167,0.243537,0.000314,0.000883,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/us/accused-killers-vanish-after-family-massacre-before-manhunt-ends-hundreds-miles-away,Accused NC killers meet violent end in crash after multistate manhunt,0.014737,0.000037,0.000203,0.000852,0.000840,0.001079,0.000092,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/food-drink/ringo-starr-eaten-same-simple-sandwich-decades-only-2-ingredients,Ringo Starr has eaten the same simple sandwich for decades — and it only has 2 ingredients,0.000791,0.000025,0.000214,0.000120,0.000429,0.000034,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/travel/dad-dies-horrifying-cruise-ship-accident-while-celebrating-sons-wedding,Dad dies after horrifying cruise ship accident while celebrating son’s wedding,0.003085,0.000019,0.000176,0.000074,0.000576,0.000096,0.000043,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/entertainment/reacher-star-alan-ritchson-wife-catherine-splitting-2-decades-marriage,'Reacher' star and wife announce split after 20 years in joint Instagram post,0.000718,0.000018,0.000141,0.000079,0.000388,0.000024,0.000045,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxbusiness.com/personal-finance/americans-average-401k-balance-reaches-record-high-fidelity-data-shows,Average 401(k) balance reaches record high amid strong markets: Fidelity,0.000367,0.000027,0.000158,0.000086,0.000201,0.000044,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxbusiness.com/fox-news-us/amazon-pauses-operations-21-air-fatal-miami-crash,Amazon halts air carrier operations following deadly Miami airport crash,0.000695,0.000023,0.000134,0.000135,0.000232,0.000046,0.000021,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/entertainment/test-your-pop-culture-from-hollywood-heartland-23,Guess which Hollywood legend enlisted in the Army after winning an Oscar,0.000495,0.000023,0.000182,0.000094,0.000256,0.000031,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://nation.foxnews.com/?cmpid=org=NAT::ag=owned::mc=FNC_display::src=FNC_web::cmp=Homepage::add=MauroGroundZero_SnackBar&utm_source=FNC_display&utm_medium=FNC_web&utm_campaign=Homepage&utm_content=MauroGroundZero_SnackBar,Stream Paul Mauro's Notes from Ground Zero exclusively on Fox Nation,0.000339,0.000048,0.000290,0.000170,0.000348,0.000054,0.000030,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/games,"PLAY NOW! Crosswords, Word Search, Sudoku, Icon Match & 5 Across!",0.000388,0.000055,0.000410,0.000176,0.000371,0.000081,0.000042,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.fox.com/?cmpid=org=one::ag=synergy::mc=display::src=fn::cmp=100_o1_th3::cont=m2_tp1::add=03_17_02_00_39_00_04_A,"Stream the year’s biggest moments in sports LIVE on FOX One. Catch the NFL on FOX, college football, and more. Save 50% with this limited-time offer: just $99 for one year.",0.000435,0.000023,0.000133,0.000089,0.000193,0.000037,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/deals/iphone-18-duo-accessories,Preordering the iPhone 18 Pro or iPhone Duo? Grab these accessories before it arrives,0.000347,0.000028,0.000175,0.000104,0.000228,0.000039,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/wwe-star-nattie-shares-insight-undertaker-booking-style-aaa,WWE star Nattie shares insight on The Undertaker’s booking style in AAA,0.000373,0.000020,0.000141,0.000088,0.000224,0.000027,0.000024,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/win-is-win-says-athlete-who-didnt-let-little-diarrhea-keep-her-finishing-first-place,'A win is a win' says athlete who didn't let a little diarrhea keep her from finishing in first place,0.007461,0.000036,0.000340,0.000107,0.002910,0.000145,0.000139,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/7-foot-1-sharks-prospect-alexander-karmanov-drops-gloves-kings-rookie-wild-viral-brawl,7-foot-1 Sharks prospect Alexander Karmanov drops gloves with Kings rookie in wild viral brawl,0.002369,0.000097,0.001062,0.000231,0.000797,0.000230,0.000110,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/outkick-sports/kansas-city-chiefs-roster-concerns-linger-host-denver-broncos-monday-night-football,Kansas City Chiefs' roster concerns linger as they host the Denver Broncos on Monday Night Football,0.000921,0.000024,0.000154,0.000124,0.000306,0.000036,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/tpusa-school-clash-spirals-threats-outrage-mother-denies-touching-screaming-indiana-teen,"TPUSA school clash spirals into threats and outrage as mother denies touching, screaming at Indiana teen",0.027877,0.000041,0.000416,0.001256,0.005379,0.000202,0.000245,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/ill-settle-not-crazy-denver-business-leaders-brace-socialist-shift-after-big-win-dsa,‘I’ll settle for not crazy’: Denver business leaders brace for socialist shift after big win for DSA,0.099501,0.000024,0.000581,0.000159,0.084745,0.000132,0.000134,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/grocery-boss-warns-mamdanis-city-run-stores-pit-government-against-its-own-citizens,Grocery boss warns Mamdani's city-run stores pit government against 'its own citizens',0.000942,0.000024,0.000132,0.000158,0.000313,0.000036,0.000021,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/colorados-socialist-surge-shakes-democratic-establishment,Colorado's socialist surge shakes up the Democratic establishment,0.001496,0.000018,0.000132,0.000152,0.000382,0.000047,0.000024,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/opinion/republicans-need-reagan-style-vision-win-battle-americas-future,Republicans need a Reagan-style vision to win the battle over America's future,0.000596,0.000020,0.000089,0.000112,0.000212,0.000038,0.000019,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/opinion/californias-killjoy-bureaucracy-killing-states-rebel-spirit-freedom,California’s killjoy bureaucracy is crushing the state’s rebel spirit and freedom,0.010730,0.000014,0.000134,0.000356,0.002525,0.000072,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/opinion/china-chokehold-medicine-cabinet-national-security-threat,China has a chokehold on your medicine cabinet. It’s a national security threat,0.106727,0.000033,0.000263,0.025309,0.015293,0.000527,0.000070,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/americans-crushed-affordability-organization-claims-cash-handouts-answer,"As Americans are crushed by affordability, mayors push cash handouts as the answer in growing trend",0.000736,0.000017,0.000091,0.000131,0.000229,0.000040,0.000019,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/homan-confirms-criminal-investigation-involving-ilhan-omar-says-knows-things-going,"Homan confirms 'criminal' investigation involving Ilhan Omar, says he knows 'things are going on’",0.000486,0.000021,0.000149,0.000124,0.000206,0.000030,0.000022,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/kyrsten-sinema-questions-whether-moderates-still-have-place-democratic-party,Kyrsten Sinema questions whether moderates still have a place in the Democratic Party,0.000374,0.000045,0.000335,0.000114,0.000393,0.000055,0.000037,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/tim-scott-fires-back-after-morning-joe-mocks-fiery-gop-speech-accuses-program-hiding-from-truth,"Tim Scott fires back after ‘Morning Joe’ mocks fiery GOP speech, accuses program of hiding 'from the truth'",0.001590,0.000014,0.000119,0.000099,0.000518,0.000029,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/media/anthropic-ceo-calls-ai-industry-slow-down-tech-race-drawing-support-elon-musk-sam-altman,"Anthropic CEO calls on AI industry to slow down tech race, drawing support from Elon Musk, Sam Altman",0.000362,0.000026,0.000147,0.000105,0.000169,0.000034,0.000023,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/politics/inside-house-republicans-plan-end-run-dem-opposition-pass-trump-backed-voter-id,Inside House Republicans' plan to end run Dem opposition and pass Trump-backed voter ID,0.000445,0.000022,0.000125,0.000104,0.000201,0.000036,0.000023,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/politics/libertarian-tech-mogul-hit-dsa-eight-figure-spending-nuke,Libertarian tech mogul to hit DSA with an eight-figure spending nuke,0.161488,0.000324,0.000697,0.002061,0.002290,0.107064,0.000467,0.000000,0.000000,100.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/politics/dsa-backed-candidates-winning-primaries-vision-america-different,DSA-backed candidates are winning primaries and their vision for America is very different,0.000524,0.000017,0.000132,0.000077,0.000251,0.000026,0.000020,100.000000,0.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/opinion/coming-ai-war-truth-triumph-over-propaganda,The coming AI war will be about whether truth can triumph over propaganda,0.000427,0.000030,0.000186,0.000109,0.000174,0.000054,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-14T17:48:21.202992+00:00,https://www.foxnews.com/tech/man-films-himself-taking-down-flock-cameras-gets-arrested,"Man films himself taking down Flock cameras, gets arrested",0.005469,0.000233,0.000823,0.001249,0.001270,0.001149,0.000535,0.000000,0.000000,100.000000
